Weight,Volume,Dimensions,AnomalyFlag
110.0,3.1,41x31x27,0
100.5,1.8,28x27x12,0
233.8,3.3,42x19x15,0
349.2,5.2,18x32x26,0
252.4,3.1,22x40x27,0
121.7,2.0,39x16x21,0
127.5,4.1,29x29x27,0
276.2,3.8,33x24x21,0
251.9,4.4,24x26x8,0
226.6,5.0,46x36x13,0
201.0,4.8,29x12x20,0
268.6,3.8,35x22x21,0
106.7,2.3,34x15x14,0
349.7,5.7,47x31x23,0
218.4,4.1,45x28x25,0
180.2,2.6,48x11x21,0
349.8,4.5,15x14x21,0
256.0,4.4,30x10x29,0
260.4,5.1,40x27x29,0
337.0,6.3,31x18x12,0
130.1,1.8,38x30x8,1
57.6,2.0,24x33x25,0
152.3,3.4,50x15x11,0
346.3,4.4,39x18x25,0
202.3,2.9,15x20x27,0
105.8,2.1,15x32x23,0
349.0,6.4,40x35x9,0
140.0,2.7,25x12x21,0
344.5,6.1,24x36x11,0
300.4,4.1,50x35x26,0
185.3,4.3,48x12x21,0
281.9,5.2,23x28x13,0
142.4,4.3,39x18x8,0
235.9,4.5,36x29x15,0
136.7,4.0,42x22x26,0
150.0,2.7,28x35x16,0
231.0,5.2,50x11x29,0
88.4,2.2,36x33x29,0
188.3,4.8,45x38x21,0
160.6,2.9,47x30x16,0
160.9,3.4,23x18x24,0
254.9,4.8,40x22x19,0
306.3,5.2,49x17x15,0
243.8,5.0,18x30x21,0
136.0,2.5,17x17x18,0
278.4,5.6,38x21x20,1
325.3,6.1,50x22x29,0
146.5,3.2,30x36x27,0
340.0,4.6,19x25x8,0
218.2,3.9,20x10x18,0
270.8,3.7,31x39x11,0
142.0,4.3,49x34x8,0
294.2,4.1,23x11x29,0
221.8,4.5,24x19x27,0
232.9,3.5,32x21x16,0
313.6,3.8,24x30x21,0
171.6,4.7,32x34x15,0
53.0,1.7,30x10x24,0
308.5,5.6,47x27x8,0
235.0,4.8,39x12x13,0
177.4,3.9,44x20x12,0
58.3,3.6,42x23x25,0
273.6,4.4,35x35x20,0
329.1,5.9,16x10x17,0
194.6,4.9,42x32x28,0
334.8,4.0,46x16x24,0
157.2,3.4,18x20x11,0
153.3,2.6,26x38x8,0
101.6,3.8,25x12x21,0
118.9,3.9,50x21x12,0
281.4,3.6,46x10x28,0
132.5,3.9,19x37x10,0
194.3,2.5,37x35x30,0
213.3,5.1,41x37x13,1
239.6,5.2,46x24x9,0
161.1,3.2,45x33x18,0
205.9,4.1,42x37x24,0
161.9,2.7,33x40x21,0
252.7,4.5,44x37x8,0
205.7,2.6,36x22x13,0
82.1,2.2,22x17x12,0
135.9,4.2,50x37x24,0
115.3,2.8,21x27x20,0
287.1,5.4,48x34x20,0
247.2,5.3,39x39x15,0
278.2,4.7,37x21x22,0
119.9,2.4,16x21x9,0
119.1,2.1,33x26x22,0
126.6,3.2,26x27x13,0
85.8,3.7,38x13x23,0
167.5,4.1,30x21x20,1
241.7,3.2,34x32x27,0
340.4,4.6,25x37x8,0
97.3,3.3,39x10x13,0
223.4,4.2,32x16x20,0
255.5,5.0,20x29x29,0
198.9,4.5,34x28x12,0
164.5,4.0,41x26x17,0
156.7,2.3,46x23x13,0
288.5,4.6,27x14x25,0
191.6,3.3,28x34x10,0
298.7,4.8,22x26x20,0
118.8,2.0,39x38x21,0
298.0,4.6,23x23x16,0
248.2,3.3,29x15x23,0
235.6,5.0,23x36x17,0
88.4,1.9,50x16x27,0
297.3,5.8,26x24x13,0
54.0,3.4,33x28x15,0
284.6,5.0,50x36x12,0
215.2,4.5,18x21x23,0
288.9,5.2,18x29x9,1
330.5,5.2,27x29x29,0
129.9,4.1,15x11x8,0
327.2,4.2,41x29x9,0
255.7,5.1,27x36x8,1
106.3,3.7,43x34x10,0
149.4,2.3,48x40x22,0
300.7,5.6,45x24x28,0
133.6,3.1,42x35x25,0
67.0,1.8,30x12x29,0
177.7,4.1,17x33x16,0
110.6,2.4,25x12x11,0
174.0,4.2,19x19x14,0
179.9,4.0,25x26x18,0
227.7,4.6,42x15x28,0
138.3,2.3,23x20x28,0
288.2,4.8,15x31x10,0
115.2,1.8,35x38x22,0
316.9,5.7,21x24x30,0
155.4,3.2,44x24x21,0
269.2,4.7,45x12x11,0
252.2,5.0,47x35x25,0
301.3,4.0,36x24x20,0
341.0,6.0,17x17x14,0
331.7,5.7,38x33x15,0
301.5,4.3,44x10x26,0
104.5,2.5,16x32x24,0
197.6,3.4,27x26x13,0
155.4,3.5,17x29x11,0
133.9,3.6,37x10x22,0
318.2,6.0,49x24x30,1
256.3,3.1,19x13x24,0
223.7,4.6,30x12x21,0
238.9,3.2,38x38x27,0
116.7,2.9,15x20x9,0
316.1,5.2,45x21x20,0
148.2,4.2,21x21x28,0
177.4,3.3,19x13x12,0
201.0,2.8,38x35x16,0
133.5,4.0,17x23x20,0
138.1,3.9,15x19x17,0
291.6,3.9,15x31x23,0
263.7,5.5,21x29x8,0
340.2,4.1,50x27x16,0
285.6,4.4,46x21x21,0
326.5,5.6,47x36x9,0
272.1,5.7,27x12x8,0
82.3,2.8,46x10x8,0
211.7,3.9,45x16x15,1
348.1,5.7,20x40x8,0
333.2,4.6,36x22x27,0
165.2,3.9,27x14x8,0
120.1,2.4,26x22x24,0
219.1,4.8,23x28x15,0
272.0,4.7,29x39x15,0
161.2,3.2,18x36x28,0
175.0,3.6,30x24x11,0
161.0,3.5,47x37x30,0
131.5,3.7,22x28x24,0
338.5,6.1,43x35x26,0
323.4,3.9,35x36x27,0
201.2,3.9,34x27x18,0
317.9,5.8,47x38x11,0
91.1,3.2,17x28x20,0
169.7,4.1,32x37x13,0
60.9,1.8,28x26x13,0
134.1,2.9,35x34x25,0
118.8,2.8,38x40x12,0
190.0,2.9,20x28x17,0
216.2,4.7,44x16x16,0
110.6,1.7,42x23x18,0
173.0,3.1,28x35x9,0
237.2,4.3,41x27x30,0
294.6,4.7,43x13x25,0
324.9,3.9,31x28x15,0
122.8,4.1,15x18x16,0
305.5,4.0,36x31x28,0
332.9,4.9,32x25x30,1
341.3,5.8,41x32x17,0
109.8,2.5,40x37x28,0
278.8,4.4,24x15x11,0
160.8,4.4,25x11x12,0
240.9,3.9,22x26x9,0
103.2,2.9,27x29x9,0
198.0,4.9,19x14x11,0
264.6,5.3,29x37x11,0
123.5,3.2,26x23x19,0
326.7,4.5,22x21x23,0
187.9,3.6,29x27x9,0
78.0,2.5,45x33x11,0
335.2,4.7,22x16x12,0
238.5,3.2,20x22x24,0
93.2,3.3,43x15x19,0
111.4,3.0,40x31x29,0
287.3,4.8,18x30x28,0
166.7,3.2,41x14x19,0
308.5,4.5,23x10x25,0
90.6,3.7,21x31x16,0
241.3,5.4,44x20x21,0
237.5,5.3,48x17x10,0
228.7,3.5,26x36x30,0
347.2,5.9,46x19x23,0
176.4,4.5,37x25x21,0
134.3,2.0,49x19x15,1
200.4,3.2,25x28x13,0
116.0,2.4,21x11x16,0
237.0,4.4,47x13x22,0
72.8,1.3,46x14x16,0
189.8,3.0,42x35x14,0
254.1,4.7,22x11x20,1
273.5,3.4,32x22x10,0
267.8,5.0,33x26x25,0
237.2,5.1,41x32x11,0
343.3,6.1,48x13x11,0
257.2,3.3,36x26x25,0
292.2,3.6,38x23x29,0
171.2,2.7,39x22x12,0
154.8,3.7,45x26x28,0
105.2,1.9,15x37x25,0
230.4,4.1,17x17x11,0
192.8,2.9,20x13x11,0
189.0,3.1,49x18x29,0
306.4,5.1,29x33x23,0
100.8,1.9,27x35x21,0
324.5,5.2,48x10x13,0
334.7,5.8,31x26x9,0
65.4,2.5,35x40x21,0
305.7,3.8,50x14x23,0
323.0,4.5,30x17x15,0
306.8,5.9,32x10x17,0
308.4,5.4,23x37x13,0
289.3,4.2,32x38x17,0
112.3,2.6,19x31x19,0
122.7,2.1,28x32x11,0
194.3,4.3,24x12x9,0
239.6,3.8,49x22x8,0
263.7,4.0,18x38x11,0
135.0,2.5,36x29x21,0
89.2,3.9,31x16x19,0
157.1,4.3,45x18x20,0
173.1,4.7,22x13x25,0
350.0,5.4,16x24x27,0
311.4,5.5,27x16x27,0
174.2,2.8,33x30x30,0
251.1,5.0,21x22x28,0
145.6,2.7,18x35x26,0
134.3,2.6,37x36x10,0
141.4,2.1,18x27x17,0
322.6,5.1,31x19x8,0
81.1,3.2,36x21x30,0
223.3,2.9,34x37x14,0
213.4,4.6,37x21x28,0
81.9,3.6,46x39x13,0
122.4,2.2,26x27x23,0
115.2,2.3,44x40x29,0
160.5,2.8,35x14x24,0
242.7,3.2,42x19x20,0
303.8,4.8,29x20x19,0
114.5,2.4,27x40x25,0
258.1,3.6,43x33x9,0
244.9,4.1,31x27x20,0
161.6,3.6,23x14x30,0
246.5,4.5,17x19x26,0
106.4,3.3,38x17x25,0
52.8,1.6,41x25x15,0
152.7,2.2,39x25x15,0
235.8,2.9,24x36x27,0
96.6,1.5,38x38x25,0
162.5,3.2,42x24x30,0
194.2,3.4,31x38x14,0
73.1,1.7,43x20x23,0
310.5,5.1,41x29x22,0
77.1,2.7,38x34x26,1
107.6,3.1,38x35x30,0
336.8,6.0,43x22x27,0
292.9,4.7,30x30x12,0
265.0,3.7,39x31x29,0
348.2,5.9,32x19x15,1
284.9,4.0,41x31x25,0
106.6,2.7,49x22x19,0
246.3,5.0,26x34x29,0
120.9,2.2,29x13x20,0
294.5,4.4,19x23x24,0
333.9,4.2,20x36x14,0
103.3,3.7,24x21x14,0
184.9,3.5,29x28x14,0
87.8,1.5,40x38x10,1
121.2,2.6,15x18x13,0
302.5,4.8,27x24x12,0
319.2,4.4,23x26x9,0
295.6,5.9,37x37x20,0
195.8,3.2,38x39x14,0
171.6,2.3,23x33x25,0
236.0,3.8,26x13x8,0
88.1,3.4,37x38x16,0
198.7,3.8,24x14x23,0
299.9,4.5,27x26x28,0
180.6,2.8,16x22x19,0
236.2,2.9,43x11x29,0
135.3,2.6,21x36x21,0
249.7,5.0,45x18x14,0
285.1,4.8,33x38x9,0
179.9,3.0,40x39x15,0
156.8,2.9,24x15x12,0
174.7,3.9,46x21x26,0
250.5,4.7,28x25x15,0
291.3,5.2,38x34x23,0
133.4,4.1,34x25x15,0
192.2,3.9,16x20x9,0
227.3,3.1,20x37x17,0
145.5,2.9,47x11x9,0
295.9,5.0,21x14x9,0
59.0,3.5,28x10x23,0
316.0,5.9,16x12x16,0
244.5,4.0,15x26x22,0
309.2,5.2,33x38x26,0
260.8,5.3,24x12x22,0
64.3,3.2,19x25x19,0
147.3,3.3,30x24x17,0
99.8,2.8,23x38x30,0
210.6,3.3,20x25x26,0
259.9,4.2,24x23x12,0
313.3,5.3,18x36x19,0
154.4,3.0,40x25x28,0
221.5,3.2,27x15x21,0
57.5,2.2,29x11x10,0
245.2,3.4,19x18x27,0
156.5,3.5,43x34x13,0
61.1,1.9,50x14x19,0
141.4,2.3,27x21x25,0
217.8,3.1,16x36x11,0
113.4,3.2,45x27x29,0
50.2,2.8,50x14x24,0
264.7,5.0,35x35x18,0
337.6,5.0,24x12x19,0
83.5,3.3,49x25x12,0
133.6,4.1,29x23x19,1
217.8,5.0,49x34x24,0
166.6,4.1,16x21x9,0
196.5,3.3,25x38x18,0
68.4,3.5,38x35x27,0
243.5,5.3,25x23x25,0
318.9,5.8,27x22x13,0
269.3,5.5,20x37x10,0
206.7,4.2,49x16x30,0
311.2,3.7,26x23x16,0
347.2,4.1,35x37x25,0
126.1,2.5,38x36x12,0
203.6,3.9,24x18x15,0
128.8,3.7,36x22x23,0
139.0,3.5,39x35x29,1
295.3,4.2,43x32x23,0
89.2,2.2,37x19x13,1
76.5,1.4,44x17x24,0
159.8,3.1,39x13x11,0
311.8,4.2,35x10x28,0
257.5,3.6,16x27x25,0
83.7,2.4,38x40x11,0
160.7,3.4,19x32x21,0
221.6,3.7,18x23x16,0
248.5,3.9,29x20x20,0
185.3,3.8,20x16x26,0
178.3,3.0,43x22x12,0
171.1,3.1,48x16x8,0
291.5,4.8,43x31x18,0
323.8,5.1,25x23x24,0
252.2,5.0,19x30x20,0
277.7,4.1,45x14x20,0
177.2,2.3,16x26x16,0
253.6,3.7,25x36x13,0
201.2,3.5,15x40x28,0
134.8,2.5,41x19x23,0
305.0,5.1,16x21x11,0
156.5,3.2,42x23x28,0
121.5,3.9,31x20x23,0
240.4,4.3,39x26x19,0
260.8,3.5,32x31x8,0
272.9,5.2,43x31x17,0
133.4,4.0,15x29x13,0
163.2,3.5,24x30x11,0
310.2,4.4,18x38x15,0
67.6,2.2,27x30x29,0
320.7,5.6,40x36x8,0
91.6,1.8,24x27x29,0
283.4,5.6,40x18x20,0
303.6,5.8,19x11x18,1
138.5,3.2,39x13x25,0
293.9,3.9,41x23x18,0
292.8,5.0,31x36x16,0
229.1,3.9,42x16x29,0
318.6,5.2,45x23x21,0
306.2,3.6,43x34x19,0
77.7,3.3,24x33x17,0
338.9,4.1,38x23x25,0
114.8,3.9,30x27x26,0
158.4,4.4,34x36x23,0
71.1,2.5,16x40x28,0
213.5,3.2,40x22x23,0
217.9,4.1,38x37x12,0
312.0,3.9,37x10x27,0
301.7,4.4,31x39x28,0
119.4,3.5,23x26x28,0
100.9,3.7,34x19x29,0
202.5,3.5,33x27x27,0
300.1,5.4,20x22x12,0
76.9,2.0,36x21x17,0
129.8,2.5,39x13x13,0
52.5,2.4,34x33x26,0
275.5,4.3,38x24x29,0
298.0,3.5,34x16x14,0
229.5,4.6,19x11x15,1
156.2,3.5,18x31x19,0
317.3,4.3,16x37x21,0
149.0,3.0,24x39x28,0
217.7,3.7,43x21x27,0
211.1,3.7,15x15x26,0
266.6,4.6,24x25x17,0
173.9,3.3,36x12x8,0
125.7,1.9,48x33x10,0
295.5,5.8,31x21x8,0
268.8,5.3,50x20x23,1
217.5,3.9,19x28x24,0
198.7,4.1,46x37x13,0
289.1,4.8,23x16x8,0
346.7,4.5,36x29x29,0
257.2,3.9,32x29x21,0
305.0,3.7,18x26x10,0
166.9,2.8,17x10x16,0
87.1,3.7,17x18x14,1
93.0,3.5,17x12x29,0
97.2,2.2,30x25x13,0
244.9,3.8,50x35x18,0
271.0,4.6,20x10x24,0
136.1,4.2,25x30x27,0
303.5,4.0,37x12x13,0
137.6,4.1,18x25x22,0
290.6,5.4,33x40x16,0
238.1,3.8,28x23x19,0
279.6,5.1,49x38x27,0
339.1,5.9,23x27x17,0
301.0,5.5,41x35x9,0
346.5,5.0,22x26x29,0
298.3,5.5,27x31x20,0
291.3,5.0,40x36x9,0
56.3,1.4,50x35x18,0
78.1,1.4,46x24x21,0
184.2,4.4,47x19x15,0
140.8,4.1,45x37x29,0
271.6,3.9,24x31x14,1
126.0,3.4,45x25x23,0
127.0,3.1,49x32x21,0
150.6,2.7,16x34x17,0
76.2,2.8,21x24x29,1
65.7,2.4,46x11x28,0
169.4,3.2,50x31x10,0
72.9,2.5,46x15x12,0
216.5,3.9,43x35x14,0
295.4,4.0,34x32x10,0
228.8,4.2,37x34x21,0
125.3,2.8,26x12x22,0
324.4,5.0,37x36x22,0
283.4,4.0,39x36x9,0
292.3,5.0,38x35x23,0
125.1,3.6,43x29x21,0
185.2,3.1,25x16x16,0
60.6,2.7,27x37x18,0
136.7,3.6,27x10x12,0
82.2,1.6,31x36x22,0
270.9,3.9,17x10x13,0
215.7,3.0,23x40x9,0
77.3,3.4,36x34x11,0
120.4,2.6,47x14x18,0
312.8,5.2,15x20x27,0
287.9,3.8,40x14x14,1
335.5,5.1,29x13x21,0
202.7,3.8,45x36x28,0
100.3,4.0,42x32x28,1
121.5,3.4,44x22x21,0
93.1,1.5,18x21x24,0
149.4,3.7,26x37x20,0
243.9,5.4,15x21x26,0
113.0,3.6,38x11x14,0
88.6,2.5,41x37x12,0
77.0,1.8,19x29x27,0
251.5,4.1,36x38x20,0
337.0,6.1,31x22x18,0
160.0,4.6,49x27x9,0
209.1,3.4,34x37x21,0
228.1,4.1,25x25x9,0
113.2,2.8,17x10x8,0
195.7,3.7,18x11x21,0
346.1,4.1,37x35x29,0
175.8,4.0,28x36x28,0
335.7,4.1,19x11x22,0
255.0,5.0,44x27x28,0
278.9,5.1,48x36x20,0
299.1,5.7,18x33x27,0
134.5,2.3,42x16x25,0
172.1,4.0,22x23x15,0
294.7,4.0,33x16x15,0
176.7,4.5,40x24x9,0
291.4,4.6,43x17x18,0
347.2,4.3,32x38x28,0
239.7,3.3,36x32x13,0
274.4,5.0,32x39x26,0
226.6,4.5,38x27x27,0
220.5,4.4,18x37x29,0
122.9,2.6,16x24x13,0
273.0,5.2,38x31x16,0
161.3,3.5,45x15x22,0
298.7,4.3,38x39x25,0
63.4,3.1,26x18x22,0
312.4,5.4,33x13x30,0
161.3,2.7,43x35x29,0
146.5,4.4,47x25x26,0
104.9,2.6,25x24x9,0
254.8,4.5,36x24x23,0
307.9,6.1,46x27x24,0
91.3,3.5,40x24x13,0
173.0,4.1,16x22x17,0
266.2,3.4,39x30x20,0
54.4,2.6,33x17x18,0
198.3,3.4,42x33x14,0
272.8,5.0,36x29x22,0
307.6,4.4,17x36x10,0
72.8,1.7,35x15x26,0
328.6,4.7,25x20x16,0
255.4,3.8,43x38x24,0
336.8,5.7,41x23x14,0
59.5,2.6,41x31x20,0
146.1,4.3,48x37x18,0
188.2,4.0,44x40x15,0
305.9,5.2,27x23x15,0
278.2,5.0,45x38x22,0
285.1,5.2,23x22x11,0
64.0,2.9,50x35x21,0
166.8,4.6,36x33x15,0
162.8,4.1,15x37x22,0
312.9,5.5,22x16x12,0
281.7,5.1,43x16x30,0
270.2,3.6,34x22x19,0
107.2,3.9,36x39x13,0
278.8,5.8,22x31x27,0
138.8,2.6,37x29x22,0
237.6,2.9,46x15x22,0
54.3,3.5,27x21x19,0
296.1,5.1,45x18x13,0
247.9,3.0,42x17x14,0
52.8,2.2,28x40x29,0
68.6,2.6,31x28x30,0
81.4,3.4,49x25x27,0
252.3,4.3,24x27x9,0
108.5,2.3,50x23x26,0
124.3,3.7,47x11x18,0
95.3,2.5,29x35x20,0
67.0,1.3,42x39x30,1
110.8,2.6,24x34x9,0
159.9,4.5,23x32x11,0
341.4,5.2,38x14x17,0
216.6,4.2,38x11x10,0
176.7,3.4,31x29x25,0
340.3,4.0,27x37x11,0
202.3,2.6,23x21x15,0
117.5,1.8,18x25x30,0
205.7,2.7,15x34x12,0
174.2,3.9,32x14x25,0
202.8,4.5,21x24x23,0
183.4,3.1,46x10x24,0
221.5,2.8,38x28x22,0
212.8,3.9,38x34x8,0
296.8,4.0,46x24x9,0
226.5,4.3,31x27x15,0
161.7,4.0,29x33x15,0
155.8,3.8,19x10x19,0
315.6,3.7,36x14x26,0
161.5,2.4,23x17x24,0
164.4,3.0,45x20x9,0
79.5,3.2,31x34x18,0
148.9,2.6,20x15x11,0
304.1,3.7,44x15x26,0
61.7,1.7,26x29x13,0
143.0,4.1,49x23x9,0
114.3,2.2,45x16x25,1
187.4,4.3,49x34x23,0
89.1,2.7,25x25x13,0
238.7,4.5,40x32x18,0
234.2,5.1,43x19x17,0
140.4,3.3,19x33x18,0
318.9,3.8,47x22x14,0
106.3,3.8,29x39x19,0
285.9,5.1,24x16x18,0
96.8,2.5,33x33x13,0
70.1,2.3,25x14x8,0
163.3,4.3,16x32x18,0
113.4,2.8,30x39x13,0
121.6,2.3,50x37x17,0
283.4,4.4,17x29x21,0
94.0,1.8,37x16x25,0
114.1,3.5,15x10x24,0
247.6,3.2,29x29x10,0
242.5,3.8,43x12x30,0
78.6,2.1,36x29x10,0
107.1,2.4,34x39x26,0
144.9,3.3,17x40x23,0
304.5,5.2,24x29x25,0
319.7,4.3,30x17x26,0
197.6,3.7,41x25x18,0
86.3,1.7,32x38x11,0
323.9,5.2,32x10x16,0
217.3,3.3,46x21x11,0
347.9,5.7,28x15x8,0
127.8,3.5,47x19x18,0
58.0,2.6,43x29x9,0
127.0,2.6,38x19x11,0
191.5,3.6,25x28x8,0
160.8,3.2,47x28x19,0
329.0,5.3,18x20x25,0
84.8,2.2,43x17x10,0
232.7,3.9,28x40x24,0
166.4,2.6,46x25x19,0
209.0,4.9,17x11x11,0
54.1,1.7,21x40x8,0
214.0,5.1,42x14x28,0
339.6,4.0,27x37x9,0
348.6,6.4,47x35x18,0
143.9,4.4,31x33x16,0
166.6,3.0,44x28x17,0
285.5,5.4,45x30x15,0
106.8,3.6,22x17x24,0
325.8,3.8,22x10x22,0
86.8,1.4,43x33x29,0
53.7,2.7,27x36x8,0
268.8,3.9,44x10x23,0
116.8,3.0,32x12x29,0
109.0,2.8,34x32x9,0
218.3,4.1,41x20x30,0
103.9,1.8,45x38x25,0
164.3,3.5,42x20x20,0
166.2,4.1,39x37x26,0
223.6,3.1,48x29x10,0
189.7,4.6,17x17x12,0
195.2,3.5,41x14x28,0
127.6,3.6,48x24x22,0
104.3,2.8,16x31x20,0
301.9,5.6,32x17x18,0
75.7,2.8,24x10x21,0
203.9,4.3,21x11x24,0
247.6,3.2,34x28x29,0
300.9,3.7,42x16x22,0
195.8,2.7,42x14x25,0
320.5,4.0,23x12x30,0
145.7,3.4,29x32x30,0
251.2,5.1,28x13x25,0
159.8,3.9,19x31x19,0
291.8,3.8,46x21x9,0
207.0,4.7,15x30x29,0
280.1,4.8,21x34x12,0
302.1,5.5,42x10x15,0
164.7,4.5,44x35x9,0
233.0,5.1,35x25x9,0
61.3,2.8,29x10x24,0
162.9,2.3,29x14x9,0
263.9,5.5,16x27x14,0
230.5,4.2,50x21x22,0
276.0,4.1,42x33x26,0
184.6,2.8,44x29x21,0
337.2,4.1,26x33x9,0
89.2,2.5,46x38x24,0
263.1,5.3,19x26x24,0
274.5,4.4,36x19x24,0
295.5,3.6,35x10x27,0
331.2,4.0,19x37x23,0
285.5,4.4,42x25x10,0
248.1,5.5,43x22x13,0
64.8,3.4,48x31x21,0
230.5,2.9,23x25x28,1
258.5,5.1,33x37x30,0
185.4,3.1,16x30x11,0
315.5,5.8,46x29x9,0
104.6,3.0,31x29x22,0
145.0,3.7,38x17x18,0
336.9,3.9,30x14x17,0
69.4,2.5,42x37x17,0
77.0,1.7,38x29x12,0
186.6,2.9,20x33x14,0
246.5,5.3,49x33x12,0
211.8,2.7,15x18x26,0
52.8,1.8,44x35x23,0
220.9,3.3,36x29x11,0
172.4,4.7,42x31x21,0
304.8,4.7,28x12x30,0
313.7,4.4,40x12x30,0
50.4,3.3,17x11x9,0
251.2,3.4,32x13x28,0
285.5,4.4,17x27x28,0
205.0,4.8,21x18x25,0
195.8,2.8,38x13x15,0
129.1,3.9,21x24x8,0
260.6,3.4,15x10x15,0
145.3,2.2,31x28x9,0
110.9,3.8,30x22x8,0
339.9,4.9,30x40x30,0
332.0,5.4,20x16x16,0
271.9,5.4,37x31x30,0
223.9,4.5,44x23x30,0
76.3,3.4,47x12x17,0
208.5,4.1,30x13x28,0
256.1,3.9,30x16x21,0
87.1,1.6,42x12x21,0
146.7,3.1,33x39x15,0
161.8,3.5,35x13x29,0
166.0,3.6,31x33x14,0
303.7,3.7,45x22x20,0
137.7,2.0,30x26x16,0
57.0,3.4,50x33x30,0
130.9,1.9,27x35x19,0
238.1,4.7,30x19x26,0
237.6,3.1,33x13x21,0
82.8,3.7,21x23x24,0
99.4,2.5,36x31x8,1
77.7,2.9,26x26x15,0
345.6,6.2,34x26x11,0
60.4,2.2,21x28x9,0
197.0,4.0,29x16x20,0
184.3,4.1,24x11x18,0
54.6,3.2,41x39x15,0
210.2,3.2,44x15x13,0
161.7,3.2,21x17x30,0
169.1,3.0,33x37x22,0
232.9,2.9,32x30x13,0
104.6,2.4,32x18x25,0
158.3,2.5,25x36x18,0
144.3,4.1,25x28x24,0
166.8,4.3,43x25x18,0
50.8,2.4,37x38x26,0
343.2,5.8,17x28x23,0
238.1,3.8,37x24x20,0
184.8,3.4,46x30x10,0
163.8,3.3,35x26x16,0
201.4,4.2,22x37x23,0
189.3,3.1,40x11x20,0
332.1,5.0,15x31x19,0
59.3,1.9,35x20x28,0
141.1,2.4,35x25x26,0
129.3,3.5,41x22x29,0
112.5,3.6,44x16x14,0
112.3,1.7,23x10x14,0
215.2,5.0,41x24x16,0
266.4,3.5,16x33x20,0
87.7,3.0,32x34x18,0
283.0,5.4,30x22x9,1
290.3,3.9,26x36x24,0
101.8,3.0,17x11x8,0
260.1,4.7,48x10x9,0
334.3,6.0,29x29x21,0
194.4,4.9,38x13x26,0
170.5,2.6,47x15x30,1
151.3,2.1,39x37x30,0
53.6,1.2,36x29x15,0
168.2,3.1,43x36x11,0
66.9,1.6,48x15x29,0
69.7,3.0,38x29x15,0
224.8,3.5,19x28x14,0
326.2,4.1,27x26x30,0
257.2,4.2,38x13x30,0
134.7,3.9,43x24x15,0
134.7,2.7,29x21x9,0
265.1,5.5,19x22x29,0
234.5,5.1,27x12x13,0
116.1,2.8,38x20x17,0
73.0,1.9,49x38x30,0
298.3,3.6,43x27x27,0
348.3,6.3,41x31x11,0
163.8,2.3,47x32x12,1
131.5,3.5,23x23x20,0
281.2,5.0,28x18x15,0
253.9,3.5,20x17x25,0
149.9,2.4,19x31x9,0
156.3,4.4,29x15x19,0
221.5,4.4,43x40x28,0
303.2,4.7,41x12x8,0
57.9,2.5,21x23x18,0
102.8,2.5,31x27x17,0
217.5,4.9,27x18x22,0
311.3,3.8,44x21x18,0
327.5,4.3,20x17x17,0
224.5,3.1,44x32x15,0
276.8,5.6,30x10x29,0
190.3,2.4,42x28x9,0
238.2,4.2,31x29x14,0
344.3,5.6,27x11x26,0
217.6,4.6,31x14x10,0
142.4,3.4,35x36x28,0
314.3,4.1,46x23x12,0
221.9,3.0,22x32x13,0
140.4,3.0,24x34x12,0
242.5,4.0,45x24x29,0
228.6,5.3,31x32x26,0
75.4,2.1,48x23x8,0
205.9,4.9,18x23x15,0
73.4,2.6,49x33x30,0
292.9,3.7,32x13x20,0
51.6,3.3,28x23x13,0
197.9,4.3,43x17x25,0
147.2,3.9,25x22x10,0
204.8,3.9,26x39x21,0
132.3,2.5,28x10x21,0
289.1,4.2,31x23x15,0
176.7,4.6,27x12x25,0
190.1,4.0,32x11x24,0
185.6,4.6,30x27x9,0
254.6,3.7,15x18x19,0
155.1,3.4,33x23x16,0
75.9,3.8,26x32x25,0
286.3,5.0,33x17x16,0
301.2,3.8,39x40x11,0
240.8,3.6,15x25x25,0
74.6,3.6,36x39x25,0
179.0,4.6,26x18x30,0
248.3,3.1,49x40x10,0
318.3,5.7,38x27x21,0
219.6,2.8,32x39x13,0
126.7,3.6,43x14x10,0
247.2,3.8,50x25x10,1
340.8,5.4,44x23x17,1
264.8,5.0,40x39x13,0
113.3,2.7,49x27x28,0
74.7,3.7,44x19x9,0
234.0,2.9,41x22x18,0
192.1,4.5,49x29x14,0
55.5,1.6,48x39x28,0
108.9,3.5,42x28x13,0
158.5,2.8,32x39x26,1
290.8,5.5,31x29x11,0
203.8,2.9,39x13x26,0
246.2,3.2,20x20x26,0
240.1,3.7,23x27x20,0
89.8,3.5,35x20x9,0
333.0,4.9,33x17x30,0
232.2,3.3,28x18x25,0
148.8,3.5,25x14x13,0
302.6,4.8,45x10x15,0
277.8,3.9,20x39x21,0
80.7,3.4,24x28x27,0
69.6,3.7,25x10x17,0
307.0,4.5,25x36x26,0
52.0,1.3,49x33x27,0
324.2,4.2,29x27x13,0
185.2,3.4,15x20x15,0
285.5,4.7,45x30x14,0
159.1,2.9,46x13x26,0
125.2,2.2,47x37x28,0
152.1,2.6,34x28x17,0
69.5,3.0,27x16x25,0
103.4,2.6,28x21x25,0
306.7,5.3,40x14x20,0
314.2,3.8,37x16x27,0
333.9,5.5,32x10x25,0
269.6,5.6,29x23x20,1
320.8,4.3,25x39x9,0
210.2,4.0,43x35x16,1
340.2,4.9,16x22x27,0
