ShipmentID,OrderID,CustomerID,Origin,Destination,Carrier,RouteID,PlannedShipDate,ActualShipDate,PlannedDeliveryDate,ActualDeliveryDate,Status,ShipmentType,Weight,Volume,Dimensions,DelayFlag,DisruptionReason,Weather,Traffic,PublicEvent,VehicleID,EngineHours,Mileage,FuelConsumption,GPS,Temperature,Vibration,MaintenanceDate,MaintenanceType,BreakdownFlag,PackageImage,ImageLabel,IncidentFlag,AnomalyFlag
1081,5081,C892,Chicago,Seattle,UPS,R6,2025-05-18,2025-05-18,2025-05-20,2025-05-20,Delayed,Express,170.6,3.2,29x26x17,1,,Sunny,High,Holiday,V017,6504,120264,8.9,"-8.4647,-107.1269;-0.7179,20.6297",20,0.05,2025-04-26,Inspection,0,package_1081_before.jpg,OK,0,0
1082,5082,C410,Boston,Seattle,DHL,R5,2025-05-18,2025-05-18,2025-05-23,2025-05-23,Disrupted,Standard,235.2,4.9,42x26x25,1,Vehicle Breakdown,Cloudy,Low,Strike,V008,5833,55200,6.8,"-60.2491,-158.0711;67.614,-38.935",25,0.05,2025-05-17,Inspection,0,package_1082_before.jpg,OK,0,0
1083,5083,C768,Boston,Houston,DHL,R6,2025-05-15,2025-05-16,2025-05-21,2025-05-22,Delivered,Express,187.1,3.4,48x16x30,0,,Storm,Low,Strike,V008,5220,35925,11.9,"-12.9424,175.5073;77.7366,-135.193",19,0.03,2025-04-23,Filter Change,0,package_1083_before.jpg,OK,0,0
1084,5084,C670,New York,Orlando,FedEx,R12,2025-05-14,2025-05-14,2025-05-17,2025-05-19,Delivered,Fragile,265.7,4.7,28x12x23,0,,Storm,Low,Strike,V022,2496,93369,7.6,"-13.3183,-131.7511;65.9454,-60.5306",25,0.07,2025-05-09,Inspection,0,package_1084_before.jpg,Damaged,1,0
1085,5085,C706,Detroit,San Francisco,UPS,R7,2025-05-28,2025-05-28,2025-06-04,2025-06-06,Delayed,Standard,136.0,2.7,50x15x28,1,,Sunny,Low,None,V028,6743,89354,7.3,"1.7482,-174.9508;81.9601,96.9378",22,0.08,2025-05-13,Filter Change,0,package_1085_before.jpg,Damaged,0,0
1086,5086,C795,Philadelphia,Orlando,DHL,R1,2025-05-15,2025-05-16,2025-05-18,2025-05-19,Delivered,Fragile,289.3,5.5,40x31x15,0,,Cloudy,Low,Holiday,V030,3656,20225,8.4,"9.4275,175.0658;82.0256,159.0085",18,0.05,2025-04-21,Inspection,0,package_1086_before.jpg,Damaged,1,0
1087,5087,C749,Dallas,Orlando,UPS,R16,2025-05-09,2025-05-09,2025-05-13,2025-05-13,Delayed,Fragile,136.9,2.5,36x36x13,1,,Cloudy,Low,Strike,V018,2599,84624,6.0,"-44.4498,-166.3413;47.9535,-105.9261",24,0.01,2025-04-28,Oil Change,0,package_1087_before.jpg,OK,0,0
1088,5088,C567,Chicago,Houston,UPS,R12,2025-05-22,2025-05-23,2025-05-26,2025-05-26,Delivered,Express,214.1,2.7,50x20x21,0,,Storm,High,Strike,V012,1707,54606,7.6,"-66.4185,-117.474;-59.3322,68.7641",24,0.08,2025-05-10,Oil Change,0,package_1088_before.jpg,OK,0,0
1089,5089,C296,San Diego,Los Angeles,FedEx,R18,2025-05-02,2025-05-03,2025-05-03,2025-05-03,Delayed,Express,280.7,5.7,36x39x10,1,,Cloudy,Severe,Strike,V030,7470,90590,9.9,"34.3268,83.7388;-1.4886,-3.9102",16,0.07,2025-04-11,Inspection,0,package_1089_before.jpg,OK,0,0
1090,5090,C678,San Diego,Miami,FedEx,R5,2025-05-04,2025-05-05,2025-05-08,2025-05-08,Delivered,Standard,218.3,4.9,21x22x13,0,,Storm,Moderate,Holiday,V012,3034,144660,5.9,"-6.7575,103.9853;6.6578,4.0728",15,0.08,2025-04-27,Battery Replacement,0,package_1090_before.jpg,OK,0,0
1091,5091,C157,Chicago,San Francisco,DHL,R6,2025-05-05,2025-05-05,2025-05-10,2025-05-10,Delayed,Fragile,201.5,4.9,20x21x30,1,,Rain,Moderate,Holiday,V015,1425,39837,9.3,"12.7868,-148.9695;26.3555,-150.544",28,0.06,2025-04-10,Brake Check,0,package_1091_before.jpg,OK,0,0
1092,5092,C637,Atlanta,Denver,DHL,R7,2025-05-28,2025-05-29,2025-06-02,2025-06-02,Delivered,Standard,330.4,5.9,24x21x14,0,,Cloudy,Moderate,None,V029,3441,118704,11.7,"40.4581,15.549;-86.7088,109.6168",24,0.02,2025-05-16,Inspection,0,package_1092_before.jpg,Damaged,0,0
1093,5093,C573,Detroit,Orlando,DHL,R13,2025-05-21,2025-05-21,2025-05-25,2025-05-25,Delayed,Express,342.4,5.8,28x10x19,1,,Clear,Moderate,Holiday,V009,6031,34293,11.1,"85.3435,72.4588;78.3542,-44.5714",16,0.06,2025-04-22,Oil Change,0,package_1093_before.jpg,OK,0,0
1094,5094,C197,Chicago,Miami,UPS,R7,2025-05-20,2025-05-20,2025-05-27,2025-05-29,Delivered,Standard,287.6,3.9,49x31x10,0,,Rain,Severe,Holiday,V004,7580,147137,5.4,"75.28,-140.5165;-76.0445,-8.8877",21,0.03,2025-05-02,Inspection,0,package_1094_before.jpg,OK,0,0
1095,5095,C234,Chicago,Miami,FedEx,R13,2025-05-02,2025-05-02,2025-05-08,2025-05-09,Delivered,Express,141.6,2.8,20x22x26,0,,Sunny,High,Holiday,V025,3149,122733,7.3,"17.3124,77.2375;-59.6338,-174.9873",27,0.01,2025-04-13,Battery Replacement,0,package_1095_before.jpg,OK,0,0
1096,5096,C903,Philadelphia,Phoenix,DHL,R4,2025-05-16,2025-05-17,2025-05-21,2025-05-21,Delivered,Standard,71.8,2.5,20x33x20,0,,Storm,Severe,Holiday,V005,1131,75771,10.7,"83.0016,71.5566;-2.979,149.9032",17,0.01,2025-05-06,Oil Change,0,package_1096_before.jpg,OK,0,0
1097,5097,C656,San Diego,Denver,DHL,R18,2025-05-30,2025-05-31,2025-05-31,2025-06-01,Delivered,Standard,334.5,6.0,32x26x10,0,,Cloudy,High,Holiday,V009,1368,28094,9.6,"-83.1311,9.1998;-16.565,55.523",16,0.01,2025-05-17,Oil Change,0,package_1097_before.jpg,Damaged,0,0
1098,5098,C548,Dallas,Los Angeles,UPS,R15,2025-05-25,2025-05-26,2025-05-31,2025-06-01,Delivered,Express,250.2,3.9,41x17x13,0,,Sunny,Severe,Holiday,V028,7990,90357,5.4,"-22.322,-121.5163;52.9631,-85.6058",26,0.04,2025-05-07,Brake Check,0,package_1098_before.jpg,OK,0,0
1099,5099,C610,Miami,Las Vegas,FedEx,R4,2025-05-28,2025-05-28,2025-06-01,2025-06-02,Delivered,Express,141.5,2.2,40x37x12,0,,Storm,High,Holiday,V003,3896,119839,6.2,"-26.4216,-3.7178;-53.4751,131.1909",23,0.04,2025-04-29,Inspection,0,package_1099_before.jpg,OK,0,0
1100,5100,C454,San Diego,Phoenix,FedEx,R13,2025-05-16,2025-05-17,2025-05-19,2025-05-19,Delivered,Fragile,242.2,4.5,38x24x9,0,,Cloudy,Severe,None,V024,3064,114568,6.6,"82.447,52.1452;78.6443,-3.7927",20,0.03,2025-05-12,Battery Replacement,0,package_1100_before.jpg,Damaged,0,0
1101,5101,C871,San Diego,Austin,FedEx,R17,2025-05-07,2025-05-07,2025-05-10,2025-05-10,Delayed,Express,183.8,2.6,21x37x14,1,,Cloudy,Low,None,V012,1058,44329,9.6,"34.7554,135.2736;-21.2124,-45.2328",28,0.05,2025-04-29,Filter Change,0,package_1101_before.jpg,OK,0,0
1102,5102,C524,Atlanta,Austin,UPS,R15,2025-05-10,2025-05-11,2025-05-14,2025-05-14,Delayed,Fragile,327.9,5.7,41x11x25,1,,Sunny,Low,Holiday,V009,3088,85427,10.4,"17.176,143.8848;87.212,-163.0869",21,0.1,2025-05-08,Brake Check,0,package_1102_before.jpg,OK,0,0
1103,5103,C575,Miami,Las Vegas,FedEx,R10,2025-05-14,2025-05-14,2025-05-21,2025-05-21,Delivered,Express,124.1,3.4,39x38x30,0,,Cloudy,Low,None,V019,3837,131599,9.4,"-46.7696,-66.6305;20.8765,-112.6196",28,0.09,2025-04-27,Oil Change,0,package_1103_before.jpg,Damaged,0,0
1104,5104,C657,Boston,Denver,DHL,R4,2025-05-01,2025-05-01,2025-05-05,2025-05-05,Delivered,Fragile,180.7,3.7,16x30x20,0,,Storm,Moderate,None,V028,3531,110684,7.8,"-54.7326,-24.4782;45.0786,-102.4907",26,0.08,2025-04-19,Oil Change,0,package_1104_before.jpg,OK,0,0
1105,5105,C616,New York,Austin,FedEx,R2,2025-05-25,2025-05-25,2025-05-26,2025-05-27,Delivered,Standard,106.5,3.7,42x23x21,0,,Sunny,Low,Holiday,V012,7795,140322,7.9,"-52.4668,-110.8279;53.4942,-112.0795",17,0.03,2025-05-23,Filter Change,0,package_1105_before.jpg,Damaged,0,0
1106,5106,C881,Chicago,San Francisco,FedEx,R13,2025-05-02,2025-05-02,2025-05-07,2025-05-07,Delivered,Express,107.4,1.6,45x37x13,0,,Clear,Low,None,V008,1331,145665,8.3,"-60.7598,28.4539;-20.4317,6.0086",25,0.09,2025-04-10,Brake Check,0,package_1106_before.jpg,OK,0,0
1107,5107,C376,Dallas,Orlando,DHL,R8,2025-05-10,2025-05-10,2025-05-14,2025-05-14,Delivered,Standard,342.8,6.1,26x14x8,0,,Cloudy,Severe,Holiday,V027,2264,108196,10.8,"77.5531,67.2113;15.8823,4.5167",22,0.06,2025-05-01,Inspection,0,package_1107_before.jpg,OK,0,0
1108,5108,C786,Miami,Austin,DHL,R13,2025-05-14,2025-05-14,2025-05-15,2025-05-15,Delivered,Fragile,117.3,3.6,18x15x30,0,,Sunny,Low,None,V021,7723,128240,5.1,"80.5524,19.0476;56.1689,179.3878",19,0.03,2025-04-26,Filter Change,0,package_1108_before.jpg,OK,0,0
1109,5109,C102,Chicago,Orlando,FedEx,R4,2025-05-17,2025-05-18,2025-05-23,2025-05-23,Delivered,Standard,341.1,6.3,50x33x22,0,,Sunny,Severe,Strike,V007,7521,136604,6.7,"71.7204,115.3813;26.9251,56.7508",23,0.07,2025-05-11,Inspection,0,package_1109_before.jpg,OK,0,0
1110,5110,C748,Dallas,Denver,UPS,R3,2025-05-29,2025-05-30,2025-05-30,2025-05-30,Delivered,Fragile,207.7,3.9,23x34x21,0,,Sunny,Severe,Strike,V026,1995,134666,8.6,"77.8125,143.4327;9.7776,6.3052",26,0.07,2025-05-08,Inspection,0,package_1110_before.jpg,OK,0,0
1111,5111,C977,Detroit,Seattle,UPS,R14,2025-05-05,2025-05-06,2025-05-08,2025-05-08,Delivered,Standard,186.8,3.1,32x36x11,0,,Rain,Low,Holiday,V027,6880,20202,9.3,"79.2105,99.843;87.5395,87.3867",25,0.05,2025-04-06,Battery Replacement,0,package_1111_before.jpg,Damaged,0,0
1112,5112,C392,Detroit,Seattle,DHL,R3,2025-05-30,2025-05-30,2025-06-04,2025-06-05,Delayed,Fragile,101.3,3.7,22x37x18,1,,Clear,Severe,None,V012,6631,127879,11.4,"69.7886,63.4992;43.5248,-71.85",20,0.02,2025-05-25,Battery Replacement,0,package_1112_before.jpg,OK,0,0
1113,5113,C985,Boston,Phoenix,UPS,R10,2025-05-27,2025-05-27,2025-05-31,2025-05-31,Delivered,Fragile,148.1,2.4,37x30x30,0,,Sunny,High,Strike,V007,3364,65670,4.8,"21.3445,173.4772;-48.9781,107.8004",29,0.04,2025-05-19,Filter Change,0,package_1113_before.jpg,Damaged,0,0
1114,5114,C610,Philadelphia,San Francisco,FedEx,R3,2025-05-03,2025-05-03,2025-05-09,2025-05-09,Delivered,Standard,211.4,4.3,34x35x13,0,,Rain,Moderate,Strike,V012,5849,85861,9.9,"-65.3547,-127.3145;69.868,-176.1589",25,0.01,2025-04-14,Filter Change,0,package_1114_before.jpg,OK,0,0
1115,5115,C848,Dallas,Miami,UPS,R9,2025-05-30,2025-05-30,2025-06-02,2025-06-02,Delivered,Standard,208.7,2.7,46x24x16,0,,Cloudy,Low,Holiday,V009,2390,77580,6.3,"-87.2264,-134.9339;-76.3685,122.099",30,0.07,2025-05-09,Battery Replacement,0,package_1115_before.jpg,Damaged,0,0
1116,5116,C325,Boston,Miami,DHL,R2,2025-05-31,2025-05-31,2025-06-02,2025-06-03,Delivered,Fragile,101.3,3.5,26x10x18,0,,Cloudy,High,Strike,V027,6275,88824,10.0,"66.7949,37.4953;44.4384,-84.1993",21,0.05,2025-05-20,Filter Change,0,package_1116_before.jpg,Damaged,0,0
1117,5117,C388,Miami,Austin,FedEx,R1,2025-05-26,2025-05-27,2025-06-02,2025-06-02,Delivered,Express,257.6,4.3,21x18x21,0,,Clear,Low,Holiday,V004,1400,128485,7.5,"-26.8448,2.1721;71.4509,-21.5322",22,0.09,2025-05-19,Oil Change,0,package_1117_before.jpg,OK,0,0
1118,5118,C953,San Diego,Orlando,UPS,R17,2025-05-03,2025-05-03,2025-05-07,2025-05-07,Delivered,Standard,293.9,4.3,25x21x13,0,,Cloudy,Severe,Strike,V012,6151,90029,8.6,"-59.1729,19.306;-31.0374,-143.2672",24,0.03,2025-04-13,Filter Change,0,package_1118_before.jpg,Damaged,0,0
1119,5119,C642,Detroit,Houston,FedEx,R17,2025-05-19,2025-05-20,2025-05-22,2025-05-22,Delivered,Standard,329.0,4.3,23x30x21,0,,Storm,Moderate,Strike,V011,6229,55589,11.3,"-66.3649,39.8557;50.8558,-94.8103",17,0.02,2025-05-17,Brake Check,0,package_1119_before.jpg,OK,0,0
1120,5120,C643,Detroit,Los Angeles,UPS,R9,2025-05-30,2025-05-30,2025-06-03,2025-06-03,Delivered,Fragile,181.1,3.7,22x29x8,0,,Rain,High,None,V026,1566,89472,5.9,"-44.6674,-62.4524;-60.6915,-43.8653",15,0.09,2025-05-28,Inspection,0,package_1120_before.jpg,Damaged,0,0
1121,5121,C611,San Diego,Denver,DHL,R20,2025-05-12,2025-05-12,2025-05-16,2025-05-16,Delayed,Express,213.5,3.8,22x12x10,1,,Storm,Low,Strike,V021,3640,98550,4.6,"-2.7912,-169.7384;0.7151,18.0014",26,0.07,2025-04-23,Battery Replacement,0,package_1121_before.jpg,OK,0,0
1122,5122,C612,Miami,Phoenix,FedEx,R19,2025-05-02,2025-05-03,2025-05-06,2025-05-07,Disrupted,Express,142.3,3.4,26x12x27,1,Vehicle Breakdown,Storm,Moderate,None,V004,4551,133409,6.2,"23.9518,158.4481;57.882,-67.0219",30,0.04,2025-04-19,Battery Replacement,0,package_1122_before.jpg,OK,0,0
1123,5123,C942,Philadelphia,Miami,FedEx,R19,2025-05-16,2025-05-16,2025-05-20,2025-05-20,Delivered,Standard,298.5,5.8,19x25x9,0,,Cloudy,Low,Holiday,V028,5312,142072,4.8,"17.8802,101.67;-48.6703,62.4917",20,0.04,2025-04-25,Oil Change,0,package_1123_before.jpg,OK,0,0
1124,5124,C142,San Diego,Miami,UPS,R17,2025-05-14,2025-05-14,2025-05-21,2025-05-23,Delivered,Standard,240.2,3.5,34x25x11,0,,Cloudy,Severe,None,V029,1707,71638,4.5,"64.5537,2.3192;-51.5747,-61.7288",26,0.09,2025-04-30,Brake Check,0,package_1124_before.jpg,OK,0,0
1125,5125,C551,Miami,Los Angeles,FedEx,R18,2025-05-14,2025-05-15,2025-05-15,2025-05-15,Delayed,Fragile,105.7,3.2,25x18x29,1,,Clear,High,None,V027,2119,51724,10.4,"29.1882,-105.9839;-53.1816,127.0656",25,0.04,2025-04-16,Inspection,0,package_1125_before.jpg,OK,0,0
1126,5126,C399,San Diego,San Francisco,DHL,R14,2025-05-30,2025-05-31,2025-06-03,2025-06-03,Delivered,Fragile,74.6,2.5,17x15x16,0,,Clear,Severe,Strike,V005,4817,119667,5.8,"-35.1799,18.584;74.6997,127.2471",17,0.04,2025-05-09,Oil Change,0,package_1126_before.jpg,OK,0,0
1127,5127,C484,Miami,Los Angeles,DHL,R11,2025-05-05,2025-05-05,2025-05-07,2025-05-09,Delivered,Fragile,129.9,3.6,22x26x29,0,,Cloudy,Moderate,Holiday,V024,4137,122597,4.9,"10.2204,92.595;25.0007,-13.5614",19,0.08,2025-04-08,Filter Change,0,package_1127_before.jpg,OK,0,0
1128,5128,C599,San Diego,Miami,DHL,R2,2025-05-08,2025-05-08,2025-05-12,2025-05-14,Delivered,Express,306.2,3.9,42x22x23,0,,Cloudy,High,None,V002,6069,92570,5.7,"-78.2958,114.7063;39.4088,-103.2625",16,0.08,2025-05-03,Filter Change,0,package_1128_before.jpg,OK,0,0
1129,5129,C187,Miami,Austin,FedEx,R5,2025-05-10,2025-05-10,2025-05-13,2025-05-13,Delayed,Standard,103.2,2.3,21x11x18,1,,Storm,High,Holiday,V008,3268,29615,5.2,"63.8611,-150.1461;-41.5661,-60.7193",23,0.04,2025-05-09,Brake Check,0,package_1129_before.jpg,Damaged,0,0
1130,5130,C119,Philadelphia,Phoenix,DHL,R12,2025-05-06,2025-05-06,2025-05-13,2025-05-13,Delayed,Express,244.4,4.6,38x34x16,1,,Storm,Low,None,V011,3138,85742,7.5,"-56.0171,56.3291;-49.1238,56.8269",21,0.07,2025-04-15,Battery Replacement,0,package_1130_before.jpg,Damaged,0,0
1131,5131,C267,New York,San Francisco,FedEx,R1,2025-05-12,2025-05-13,2025-05-14,2025-05-14,Delayed,Standard,300.1,4.9,46x39x23,1,,Sunny,Low,Strike,V016,3406,70827,10.8,"47.0957,33.2004;-74.6848,156.2265",21,0.01,2025-04-25,Brake Check,0,package_1131_before.jpg,OK,0,0
1132,5132,C343,San Diego,Phoenix,DHL,R16,2025-05-21,2025-05-21,2025-05-22,2025-05-22,Delayed,Express,101.3,2.1,42x16x23,1,,Cloudy,Severe,Holiday,V018,6794,32298,7.4,"72.7191,-75.076;-15.1485,167.5829",21,0.03,2025-05-13,Brake Check,0,package_1132_before.jpg,Damaged,0,0
1133,5133,C865,New York,Las Vegas,FedEx,R7,2025-05-16,2025-05-16,2025-05-18,2025-05-18,Delivered,Fragile,193.4,4.0,45x19x25,0,,Clear,Low,Strike,V029,7002,135734,8.2,"22.1337,11.7949;1.0377,-175.9391",21,0.02,2025-04-18,Battery Replacement,0,package_1133_before.jpg,Damaged,0,0
1134,5134,C394,Houston,Las Vegas,FedEx,R17,2025-05-02,2025-05-03,2025-05-05,2025-05-05,Delivered,Standard,204.9,4.3,33x11x22,0,,Sunny,Severe,None,V027,2320,135257,4.6,"-47.9287,-14.7333;48.5101,-70.9565",29,0.08,2025-05-01,Inspection,0,package_1134_before.jpg,OK,0,0
1135,5135,C928,Houston,Los Angeles,UPS,R9,2025-05-20,2025-05-20,2025-05-21,2025-05-21,Delayed,Standard,91.3,1.6,45x37x29,1,,Sunny,High,Holiday,V003,1296,68442,11.1,"13.1668,118.093;-3.5353,102.0807",17,0.04,2025-05-19,Filter Change,0,package_1135_before.jpg,Damaged,0,0
1136,5136,C987,Atlanta,Las Vegas,UPS,R2,2025-05-19,2025-05-20,2025-05-22,2025-05-22,Delayed,Standard,225.7,3.1,19x21x24,1,,Clear,Moderate,Strike,V020,3255,111013,6.9,"-10.37,119.7262;-36.0991,-118.8727",19,0.04,2025-05-10,Filter Change,0,package_1136_before.jpg,Damaged,1,0
1137,5137,C345,New York,Las Vegas,UPS,R15,2025-05-22,2025-05-22,2025-05-28,2025-05-30,Delivered,Fragile,164.0,4.1,19x18x14,0,,Rain,Moderate,Strike,V010,4126,46116,10.9,"-73.1654,177.2918;-89.8464,-175.0357",23,0.1,2025-05-21,Battery Replacement,0,package_1137_before.jpg,OK,0,0
1138,5138,C821,New York,Denver,FedEx,R13,2025-05-20,2025-05-20,2025-05-21,2025-05-21,Delivered,Express,205.1,3.8,41x23x12,0,,Sunny,Severe,None,V029,1257,60029,9.0,"75.5544,114.591;37.0704,-109.2312",26,0.08,2025-04-30,Brake Check,0,package_1138_before.jpg,OK,1,0
1139,5139,C879,San Diego,Seattle,UPS,R4,2025-05-14,2025-05-14,2025-05-18,2025-05-18,Delayed,Express,53.9,2.8,30x30x14,1,,Cloudy,Severe,Strike,V021,6541,34681,8.7,"64.0723,171.8912;25.1686,-71.5567",19,0.04,2025-04-16,Filter Change,0,package_1139_before.jpg,OK,0,0
1140,5140,C250,Atlanta,Orlando,UPS,R19,2025-05-01,2025-05-01,2025-05-06,2025-05-06,Delivered,Standard,227.9,4.6,41x32x19,0,,Sunny,Moderate,Strike,V014,5433,26510,9.5,"31.1831,-88.8411;59.2189,91.1353",23,0.03,2025-04-28,Filter Change,0,package_1140_before.jpg,Damaged,0,0
1141,5141,C498,Houston,Miami,UPS,R19,2025-05-15,2025-05-15,2025-05-16,2025-05-18,Delivered,Express,288.4,3.6,42x10x15,0,,Rain,Moderate,Strike,V020,7761,136224,6.0,"25.3415,-90.6275;-31.0558,29.2422",25,0.08,2025-05-01,Brake Check,0,package_1141_before.jpg,OK,0,0
1142,5142,C550,Philadelphia,Miami,DHL,R14,2025-05-22,2025-05-22,2025-05-27,2025-05-28,Delivered,Express,312.6,4.9,34x36x28,0,,Sunny,Low,None,V025,2480,115223,6.6,"42.5833,35.855;13.9418,-37.5284",18,0.06,2025-05-21,Battery Replacement,0,package_1142_before.jpg,Damaged,0,0
1143,5143,C406,Boston,Austin,UPS,R11,2025-05-18,2025-05-19,2025-05-25,2025-05-27,Delivered,Express,184.2,2.7,46x15x28,0,,Cloudy,High,Holiday,V027,5223,113649,10.6,"26.8015,46.4179;-76.3342,-115.3029",22,0.07,2025-04-22,Battery Replacement,0,package_1143_before.jpg,Damaged,0,0
1144,5144,C755,Boston,Orlando,DHL,R1,2025-05-01,2025-05-01,2025-05-07,2025-05-08,Delayed,Fragile,168.9,4.2,49x17x27,1,,Rain,Moderate,None,V023,5426,74611,8.6,"-87.3969,14.0827;-86.1781,168.5278",16,0.07,2025-04-25,Brake Check,1,package_1144_before.jpg,OK,0,1
1145,5145,C987,Detroit,Houston,DHL,R7,2025-05-02,2025-05-02,2025-05-04,2025-05-04,Delivered,Standard,220.0,5.0,33x37x15,0,,Rain,Severe,Holiday,V023,4364,53350,5.2,"88.2736,-3.9913;-11.2478,6.9422",30,0.02,2025-04-29,Filter Change,0,package_1145_before.jpg,Damaged,0,0
1146,5146,C192,New York,Los Angeles,UPS,R11,2025-05-09,2025-05-09,2025-05-13,2025-05-13,Delayed,Express,161.7,4.2,41x14x22,1,,Clear,High,None,V014,7545,129410,4.7,"-46.0949,133.472;-54.9015,-56.9335",16,0.04,2025-04-18,Brake Check,0,package_1146_before.jpg,Damaged,0,0
1147,5147,C356,New York,Denver,FedEx,R1,2025-05-26,2025-05-27,2025-05-31,2025-05-31,Delayed,Standard,149.2,3.1,23x29x19,1,,Rain,Moderate,None,V020,6392,84659,7.2,"-77.8648,164.9308;31.804,-148.19",29,0.03,2025-05-13,Battery Replacement,0,package_1147_before.jpg,OK,0,0
1148,5148,C795,Boston,Phoenix,DHL,R10,2025-05-04,2025-05-04,2025-05-09,2025-05-09,Delivered,Fragile,226.5,4.9,34x28x13,0,,Storm,Moderate,Strike,V004,7679,20366,10.7,"16.7902,6.4651;82.2157,150.202",29,0.07,2025-04-27,Inspection,0,package_1148_before.jpg,OK,0,0
1149,5149,C803,Atlanta,Houston,FedEx,R2,2025-05-27,2025-05-27,2025-05-29,2025-05-31,Disrupted,Express,326.3,4.7,38x11x8,1,Customs Issue,Sunny,Low,None,V013,1053,87617,9.6,"-34.7944,28.2724;-25.9622,-171.3871",27,0.08,2025-05-13,Brake Check,0,package_1149_before.jpg,OK,0,0
1150,5150,C556,New York,Orlando,FedEx,R4,2025-05-03,2025-05-04,2025-05-09,2025-05-10,Delivered,Express,154.0,3.5,35x33x27,0,,Cloudy,High,Holiday,V007,6415,120775,8.6,"-70.2425,128.0283;39.6004,-105.8969",23,0.07,2025-04-26,Oil Change,0,package_1150_before.jpg,Damaged,0,0
1151,5151,C631,San Diego,Miami,UPS,R15,2025-05-15,2025-05-15,2025-05-21,2025-05-21,Delivered,Fragile,74.5,1.7,47x13x26,0,,Rain,Low,Holiday,V007,5329,75084,8.1,"38.4943,-161.9844;74.3395,-170.4751",28,0.1,2025-04-18,Filter Change,0,package_1151_before.jpg,OK,0,0
1152,5152,C327,Dallas,Los Angeles,FedEx,R19,2025-05-14,2025-05-15,2025-05-16,2025-05-16,Delivered,Fragile,56.3,1.6,36x32x25,0,,Cloudy,Low,Holiday,V007,2957,46466,9.8,"-43.3177,166.7967;-50.6133,109.6287",27,0.05,2025-04-19,Inspection,0,package_1152_before.jpg,OK,1,0
1153,5153,C582,Dallas,Houston,FedEx,R11,2025-05-06,2025-05-07,2025-05-08,2025-05-08,Delayed,Standard,146.8,3.4,31x38x18,1,,Storm,High,Strike,V003,1030,102195,4.9,"44.2273,136.3538;-25.6753,-50.1874",18,0.05,2025-04-19,Battery Replacement,0,package_1153_before.jpg,Damaged,0,0
1154,5154,C694,Boston,Orlando,DHL,R5,2025-05-20,2025-05-20,2025-05-27,2025-05-27,Delivered,Express,232.1,3.6,41x19x29,0,,Sunny,Severe,Strike,V005,7570,137501,5.4,"49.6595,-7.1374;48.7755,-32.3663",17,0.08,2025-05-07,Battery Replacement,0,package_1154_before.jpg,Damaged,0,0
1155,5155,C973,Miami,Houston,UPS,R13,2025-05-26,2025-05-26,2025-06-01,2025-06-01,Delivered,Fragile,344.3,6.4,35x39x15,0,,Rain,Low,Holiday,V021,4427,129029,6.0,"10.7943,-5.7867;-18.0263,-37.8473",21,0.06,2025-05-03,Inspection,0,package_1155_before.jpg,OK,0,0
1156,5156,C519,Detroit,San Francisco,DHL,R10,2025-05-14,2025-05-14,2025-05-19,2025-05-19,Delivered,Fragile,206.4,4.4,16x33x30,0,,Rain,High,None,V009,2696,137080,10.3,"-46.376,-104.6824;31.8996,59.5638",24,0.07,2025-05-08,Brake Check,0,package_1156_before.jpg,OK,0,0
1157,5157,C285,Houston,San Francisco,DHL,R19,2025-05-09,2025-05-10,2025-05-11,2025-05-11,Disrupted,Standard,174.1,2.7,27x17x16,1,Weather Delay,Clear,Severe,None,V011,2050,77772,8.9,"33.4858,9.0128;-13.628,168.9295",24,0.04,2025-04-18,Inspection,0,package_1157_before.jpg,OK,0,0
1158,5158,C579,Boston,Seattle,UPS,R6,2025-05-21,2025-05-21,2025-05-28,2025-05-28,Delivered,Fragile,209.6,4.4,16x17x18,0,,Storm,Severe,None,V005,7847,117858,4.7,"-60.9701,169.5563;82.6241,105.1872",26,0.05,2025-05-01,Inspection,0,package_1158_before.jpg,Damaged,0,0
1159,5159,C150,Atlanta,Las Vegas,FedEx,R18,2025-05-08,2025-05-09,2025-05-15,2025-05-15,Delivered,Express,206.7,4.5,42x38x26,0,,Clear,Moderate,None,V010,4267,109482,8.1,"81.9968,50.7794;-67.7176,178.4255",23,0.08,2025-05-03,Filter Change,0,package_1159_before.jpg,Damaged,0,0
1160,5160,C344,New York,Seattle,DHL,R18,2025-05-25,2025-05-25,2025-05-28,2025-05-29,Delayed,Fragile,125.6,2.4,43x29x14,1,,Sunny,High,Holiday,V027,4346,56980,5.3,"43.8336,-154.413;45.5675,169.1726",15,0.01,2025-05-21,Filter Change,0,package_1160_before.jpg,Damaged,0,0
1161,5161,C576,Dallas,Phoenix,DHL,R5,2025-05-29,2025-05-29,2025-06-05,2025-06-07,Delivered,Fragile,271.0,3.6,44x12x10,0,,Clear,Low,None,V007,5386,143301,7.3,"-66.6362,151.6242;73.0394,79.5813",19,0.08,2025-05-17,Brake Check,0,package_1161_before.jpg,Damaged,0,0
1162,5162,C430,San Diego,Denver,FedEx,R6,2025-05-08,2025-05-08,2025-05-13,2025-05-15,Disrupted,Express,154.4,3.7,31x26x27,1,,Rain,High,Strike,V001,5859,139450,4.5,"-83.1423,37.0244;-74.6354,33.3128",29,0.03,2025-04-10,Inspection,0,package_1162_before.jpg,OK,0,0
